taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Analysis Project Type	NCBI Phylum	NCBI Class	NCBI Order	NCBI Family	NCBI Genus	NCBI Species	GTDB Domain	GTDB Phylum	GTDB Class	GTDB Order	GTDB Family	GTDB Genus	GTDB Species	GOLD Analysis Project ID	GOLD Sequencing Project ID	GOLD Study ID	Is Public	Pubmed ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Altitude In Meters	Depth In Meters	Latitude	Longitude	pH	Pressure	Salinity	Genome Size  * assembled	Gene Count  * assembled	Scaffold Count  * assembled	CRISPR Arrays  * assembled	CDS Count  * assembled	RNA Count  * assembled	CheckM2 Completeness	CheckM2 Contamination	Included_in_final_dataset
8078618946	Bacteria	Permanent Draft	Pseudomonas sp. ZM25 genome sequencing	Pseudomonas triclosanedens ZM25	Zhejiang University	8078618946	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas triclosanedens	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp024259745	Ga0626921	Gp0779836	Gs0165110	Yes	38190241	Engineered	Wastewater	Unclassified	Unclassified	Unclassified			30.2655	120.1536				6498422	6241	44	3	6111	69	100	0.52	Excluded
2619618875	Bacteria	Permanent Draft	Enhanced biological phosphorus removal bioreactor microbial communities from the University of Queensland, Australia	Candidate division OD1 bacterium EBPR_Bin_1270	Australian Centre for Ecogenomics, Aalborg University, University of Queensland	2619618875	Metagenome-Assembled Genome	Candidatus Parcubacteria	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria	Patescibacteria	ABY1	BM507	UBA917	UBA919	UBA919 sp002344425	Ga0073600	Gp0103916	Gs0111422	Yes														762404	829	9		774	55	96.43	0.5	Excluded
2873814558	Bacteria	Permanent Draft	Arcobacter genomes	Halarcobacter ebronensis CECT 8993	Universitat Rovira i Virgili	2873814558	Genome Analysis (Isolate)	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Halarcobacter	Halarcobacter ebronensis	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Halarcobacter	Halarcobacter ebronensis	Ga0396121	Gp0443190	Gs0143552	Yes		Engineered	Wastewater	Unclassified	Unclassified	Unclassified								3227488	3317	126	2	3264	47	99.99	2.8	Excluded
2916227508	Bacteria	Finished	The environmental REsistome: confluence of Human and Animal Biota in antibiotic resistance spread (REHAB)	Citrobacter sp. RHBSTW-00667	University of Oxford	2916227508	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sp. RHBSTW-00667	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii	Ga0483711	Gp0535527	Gs0150820	Yes		Engineered	Wastewater	Unclassified	Unclassified	Unclassified								5360557	5468	4	1	5216	112	100	0.43	Excluded
2619618936	Bacteria	Permanent Draft	Enhanced biological phosphorus removal bioreactor microbial communities from the University of Queensland, Australia	Rickettsiales bacterium EBPR_Bin_124	Australian Centre for Ecogenomics, Aalborg University, University of Queensland	2619618936	Metagenome-Assembled Genome	Pseudomonadota	Alphaproteobacteria	Rickettsiales	unclassified	unclassified	unclassified	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	UBA8987	UBA8987	UBA8987 sp003531345	Ga0073659	Gp0103916	Gs0111422	Yes														2024320	2029	155	1	1986	43	90.42	0.78	Excluded
2622736567	Bacteria	Permanent Draft	Enhanced biological phosphorus removal bioreactor microbial communities from the University of Queensland, Australia	Parcubacterium bin_V92810B4	University of Queensland	2622736567	Metagenome-Assembled Genome	Candidatus Parcubacteria	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria	Patescibacteria	ABY1	Magasanikbacterales	UBA922	UBA922	UBA922 sp002293825	Ga0074597	Gp0115873	Gs0111422	Yes														942016	916	18		872	44	100	1.22	Excluded
2599185145	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Brachymonas denitrificans DSM 15123	DOE Joint Genome Institute  (JGI)	2599185145	Genome Analysis (Isolate)	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	Brachymonas denitrificans	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Brachymonas	Brachymonas denitrificans	Ga0056024	Gp0102828	Gs0015051	Yes		Engineered	Wastewater	Unclassified	Sewage	Unclassified								2712870	2535	21	1	2475	60	100	0.07	Excluded
2825643519	Bacteria	Permanent Draft	Genome sequencing of Ralstonia pickettii from hospital effluent	Ralstonia pickettii H2Cu2	Catholic University of Portugal	2825643519	Genome Analysis (Isolate)	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii_D	Ga0166329	Gp0188513	Gs0127175	Yes	27834709	Engineered	Wastewater	Unclassified	Industrial wastewater	Unclassified								5200293	4961	40		4868	75	99.96	0.52	Excluded
2770939557	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Eoetvoesia caeni DSM 25520	DOE Joint Genome Institute  (JGI)	2770939557	Genome Analysis (Isolate)	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Eoetvoesiella	Eoetvoesiella caeni	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Eoetvoesia	Eoetvoesia caeni	Ga0244558	Gp0290585	Gs0131304	Yes		Engineered	Wastewater	Unclassified	Activated Sludge	Unclassified								4752396	4593	50	1	4509	84	100	3.48	Excluded
2636415734	Bacteria	Permanent Draft	Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona	Salmonella enterica enterica sv. Agona 46.E.09	University College Cork	2636415734	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	Ga0080775	Gp0102264	Gs0113118	Yes		Engineered	Wastewater	Unclassified	Unclassified	Unclassified								4731975	4692	179	3	4541	151	100	0.21	Excluded
2802428852	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Azotobacter chroococcum DSM 2286	DOE Joint Genome Institute  (JGI)	2802428852	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	Azotobacter chroococcum	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	Azotobacter chroococcum	Ga0310512	Gp0325748	Gs0131304	Yes		Engineered	Wastewater	Unclassified	Activated Sludge	Unclassified								4859997	4631	99	4	4515	116	100	0.15	Excluded
2639762576	Bacteria	Permanent Draft	Sequencing the genomes of 1000 actinobacteria strains	Gordonia malaquae DSM 45064	DOE Joint Genome Institute  (JGI)	2639762576	Genome Analysis (Isolate)	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia malaquae	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Gordonia	Gordonia malaquae	Ga0074775	Gp0116537	Gs0114538	Yes		Engineered	Wastewater	Unclassified	Unclassified	Unclassified								4714353	4591	8		4500	91	99.99	1.48	Excluded
2874224574	Bacteria	Permanent Draft	Stenotrophomonas maltophilia HPCN19 genome sequencing	Stenotrophomonas maltophilia HPCN19	National Environmental Engineering Research Institute-CSIR	2874224574	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas maltophilia	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas geniculata	Ga0341630	Gp0372192	Gs0138860	Yes		Engineered	Wastewater	Unclassified	Sewage	Unclassified								4738774	4839	786	2	4718	88	100	0	Excluded
2898504390	Bacteria	Permanent Draft	Nitrosomonas Genome sequencing and assembly	Nitrosomonas sp. JL21	Miami University	2898504390	Genome Analysis (Isolate)	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas sp. JL21	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas sp009833095	Ga0443775	Gp0496137	Gs0148771	Yes	30976841	Engineered	Wastewater	Unclassified	Activated Sludge	Unclassified			36.2	140.4				3171591	3072	87	1	3012	47	99.98	0.05	Excluded
8001698186	Bacteria	Finished	Caldimonas thermodepolymerans DSM 15344 genome sequencing	Caldimonas thermodepolymerans DSM 15344	Brno University of Technology	8001698186	Genome Analysis (Isolate)	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Caldimonas	Caldimonas thermodepolymerans	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Caldimonas	Caldimonas thermodepolymerans	Ga0561563	Gp0653635	Gs0159007	Yes		Engineered	Wastewater	Unclassified	Activated Sludge	Unclassified								3858501	3707	1	0	3633	64	100	0.01	Excluded
2851731845	Bacteria	Finished	Genome sequencing as part of FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences project	Yersinia frederiksenii FDAARGOS_418	Institute for Genome Sciences, University of Maryland School of Medicine, U.S. Food and Drug Administration (FDA)	2851731845	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia frederiksenii	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yersinia	Yersinia frederiksenii	Ga0263564	Gp0303411	Gs0112041	Yes	31346170	Engineered	Wastewater	Unclassified	Sewage	Unclassified								4934031	4585	1	5	4387	150	100	0	Excluded
8002613717	Bacteria	Permanent Draft	Roseomonas eburnea LMG 31228 genome sequencing	Roseomonas eburnea LMG 31228	Ghent University	8002613717	Genome Analysis (Isolate)	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Neoroseomonas	Neoroseomonas eburnea	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Neoroseomonas	Neoroseomonas eburnea	Ga0594579	Gp0701337	Gs0160980	Yes		Engineered	Wastewater	Unclassified	Activated Sludge	Unclassified								5863130	5657	89	1	5587	59	100	0.19	Excluded
8119536656	Bacteria	Finished	Corynebacterium glutamicum ATCC 13032 genome sequencing	Corynebacterium glutamicum ATCC 13032	City University of Hong Kong	8119536656	Genome Analysis (Isolate)	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium glutamicum	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glutamicum	Ga0667725	Gp0818060	Gs0166885	Yes		Engineered	Wastewater	Unclassified	Sewage	Unclassified								3282349	3154	1	2	3057	81	100	0.14	Excluded
8083760331	Bacteria	Permanent Draft	Clostridium brassicae ZC22-4 genome sequencing	Clostridium brassicae ZC22-4	Zhejiang University	8083760331	Genome Analysis (Isolate)	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium brassicae	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium_H	Clostridium_H sp026738875	Ga0628290	Gp0779360	Gs0165027	Yes	37819484	Engineered	Wastewater	Unclassified	Unclassified	Unclassified			30.2655	120.1536	7		Halophile	4097941	3990	71	8	3836	101	100	0.91	Excluded
2619618883	Bacteria	Permanent Draft	Enhanced biological phosphorus removal bioreactor microbial communities from the University of Queensland, Australia	Armatimonadetes bacterium EBPR_Bin_382	Australian Centre for Ecogenomics, Aalborg University, University of Queensland	2619618883	Metagenome-Assembled Genome	Armatimonadota	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	UBA2017	UBA2017 sp002335425	Ga0073607	Gp0103916	Gs0111422	Yes														2574320	2466	47	2	2417	49	99.98	0.07	Excluded
2808606685	Bacteria	Finished	Genome sequencing and assembly of Acinetobacter strains	Acinetobacter sp. WCHA45	Sichuan University	2808606685	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. WCHA45	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp002165255	Ga0325236	Gp0309038	Gs0134519	Yes		Engineered	Wastewater	Unclassified	Unclassified	Unclassified								3092259	3067	6	1	2959	108	99.99	0.11	Excluded
641228511	Bacteria	Finished	Thermotoga lettingae TMO	Pseudothermotoga lettingae TMO	DOE Joint Genome Institute  (JGI)	641228511	Genome Analysis (Isolate)	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga	Pseudothermotoga lettingae	Bacteria	Thermotogota	Thermotogae	Thermotogales	DSM-5069	Pseudothermotoga_B	Pseudothermotoga_B elfii	Ga0031201	Gp0000051	Gs0034057	Yes	19307556	Engineered	Wastewater	Unclassified	Unclassified	Unclassified			51.9646	5.6623				2135342	2092	1	2	2040	52	99.97	0.02	Excluded
2785510741	Bacteria	Permanent Draft	Freshwater and sediment microbial communities from various areas in North America, analyzing microbe dynamics in response to fracking	Bacillus mobilis 121B	DOE Joint Genome Institute  (JGI)	2785510741	Genome Analysis (Isolate)	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus mobilis	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A mobilis	Ga0227232	Gp0266015	Gs0114818	Yes		Engineered	Wastewater	Unclassified	Unclassified	Unclassified	654.000000		41.2451	-76.9855				5656538	5797	28	1	5673	124	100	0.33	Excluded
2657245164	Bacteria	Permanent Draft	Sludge microbial communities from wastewater anaerobic digester in Oakland, CA, USA - phosphite and CO2 enriched	Tepidanaerobacter sp. EBM-38	QB3 Vincent J. Coates Genomics Sequencing Laboratory	2657245164	Metagenome-Assembled Genome	Bacillota	Clostridia	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter	unclassified	Bacteria	Bacillota_A	Thermosediminibacteria	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter	Tepidanaerobacter sp001896545	Ga0115060	Gp0124740	Gs0117790	Yes														2385071	2394	103	5	2331	63	99.59	0.49	Excluded
2985599460	Bacteria	Permanent Draft	Genome sequencing of Clostridoides difficile genomes - Sanger Institute VRECD_water project	Clostridioides difficile VRECD0024	Wellcome Trust Sanger Institute	2985599460	Genome Analysis (Isolate)	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	Ga0319903	Gp0340606	Gs0135932	Yes		Engineered	Wastewater	Unclassified	Unclassified	Unclassified								4140268	3968	26	13	3779	107	99.98	0.42	Excluded
2890073053	Bacteria	Permanent Draft	Crenobacter sp. HX-7-9 genome sequencing	Crenobacter sedimenti HX-7-9	Nanjina Agricultural University	2890073053	Genome Analysis (Isolate)	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Crenobacter	Crenobacter caeni	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Chromobacteriaceae	Craterilacuibacter	Craterilacuibacter caeni	Ga0440126	Gp0493739	Gs0147808	Yes		Engineered	Wastewater	Unclassified	Sludge	Unclassified								3404533	3375	33	1	3263	96	100	0.84	Excluded
2695420958	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Flavobacterium defluvii DSM 17963	DOE Joint Genome Institute  (JGI)	2695420958	Genome Analysis (Isolate)	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium defluvii	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium defluvii	Ga0131132	Gp0148778	Gs0103574	Yes		Engineered	Wastewater	Unclassified	Activated Sludge	Unclassified			36.02	129.37				4871623	4280	23		4192	88	99.93	0.05	Excluded
2772190606	Bacteria	Finished	Mycobacterium sp. djl-10 Genome sequencing	Mycobacterium sp. djl-10	Huaiyin Normal University	2772190606	Genome Analysis (Isolate)	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. djl-10	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tokaiense	Ga0172919	Gp0189609	Gs0127227	Yes	28232422	Engineered	Wastewater	Unclassified	Unclassified	Unclassified								6579322	6375	4		6313	62	100	0.07	Excluded
2978455548	Bacteria	Permanent Draft	Clostridium difficile clinical samples	Clostridioides difficile CD54	Wellcome Trust Sanger Institute	2978455548	Genome Analysis (Isolate)	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	Ga0344089	Gp0358992	Gs0136493	Yes		Engineered	Wastewater	Unclassified	Unclassified	Unclassified								4214944	4079	34	9	3905	95	99.96	0.48	Excluded
2690315663	Bacteria	Permanent Draft	Sequencing of acetogenic bacteria	Acetobacterium wieringae C	Goettingen Genomics Laboratory	2690315663	Genome Analysis (Isolate)	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Acetobacterium	Acetobacterium wieringae	Bacteria	Bacillota_A	Clostridia	Eubacteriales	Eubacteriaceae	Acetobacterium	Acetobacterium wieringae	Ga0136431	Gp0111394	Gs0114403	Yes		Engineered	Wastewater	Dissolved organics (anaerobic)	Nutrient removal	Unclassified			51.5	9.9				3895828	3664	62		3619	45	99.99	3.14	Excluded
2843521547	Bacteria	Permanent Draft	Raoultella ornithinolytica 1810 genome sequencing	Raoultella ornithinolytica 1810	Zhejiang University	2843521547	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella ornithinolytica	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella ornithinolytica	Ga0338280	Gp0366369	Gs0137787	Yes		Engineered	Wastewater	Unclassified	Sewage	Unclassified			30.3	120.2				6390726	6555	398		6345	156	100	6.47	Excluded
2695420843	Bacteria	Permanent Draft	Genome sequencing of nalidixic acid resistant Salmonella enterica strains involved in a long-term salmonellosis outbreak in central Italy	Salmonella enterica enterica sv. Typhimurium smonpas008251-5	Istituto Zooprofilattico Sperimentale Del Mezzogiorno	2695420843	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	Ga0109932	Gp0130615	Gs0118172	Yes	26294627	Engineered	Wastewater	Unclassified	Sewage	Unclassified								4743962	5272	11	1	5064	208	99.96	1.52	Excluded
2985595392	Bacteria	Permanent Draft	Genome sequencing of Clostridoides difficile genomes - Sanger Institute VRECD_water project	Clostridioides difficile VRECD0066	Wellcome Trust Sanger Institute	2985595392	Genome Analysis (Isolate)	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	Ga0319912	Gp0340645	Gs0135932	Yes		Engineered	Wastewater	Unclassified	Unclassified	Unclassified								4185547	4063	29	11	3870	115	99.99	0.6	Excluded
2887487056	Bacteria	Permanent Draft	Saline BTEX enrichment Genome sequencing and assembly	Modicisalibacter sp. 'Wilcox'	University of Tennessee	2887487056	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Modicisalibacter	unclassified	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Modicisalibacter	Modicisalibacter tunisiensis	Ga0440854	Gp0493230	Gs0147491	Yes		Engineered	Wastewater	Petrochemical	Industrial wastewater	Unclassified			36.03561	-97.04483				3584069	3353	43	2	3283	60	99.94	0.28	Excluded
